Account,Site,Device,Serial No.,Alert Type,Beginning Date,End Date,Days Open
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-07-15T19:30:45,2022-07-16T07:20:11,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,No PSI Readings,2022-07-15T19:30:45,2022-07-16T07:20:11,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-07-17T19:46:16,2022-07-17T19:54:16,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-07-30T07:31:03,2022-07-30T07:34:00,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,No PSI Readings,2022-08-20T19:22:12,2022-08-21T18:58:45,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2022-07-19T19:18:08,2022-09-07T09:30:31,50
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2022-09-14T19:15:01,2022-09-29T16:20:33,15
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-10-02T06:59:41,2022-10-02T07:11:57,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-10-15T18:54:07,2022-10-16T06:22:42,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2022-10-06T18:59:20,2022-10-27T09:33:27,21
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2022-11-03T19:06:25,2022-11-16T07:47:51,13
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2022-11-23T18:13:35,2022-12-12T10:05:11,19
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-12-25T18:05:35,2022-12-25T18:25:17,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,No PSI Readings,2022-12-25T18:05:35,2022-12-28T17:47:51,3
Boston University,BU 140 Bay State Rd,140 Bay State,31170,No PSI Readings,2022-12-31T18:06:39,2023-01-04T05:25:09,4
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,No PSI Readings,2021-08-21T19:24:41,2021-08-22T19:55:54,1
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Full Event Not Triggered,2021-08-18T13:06:08,2021-09-01T10:57:59,14
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Device Comm Error,2021-09-01T09:30:24,2021-09-01T10:57:59,0
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Device Comm Error,2021-09-27T20:05:34,2021-09-28T06:32:45,0
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Full Event Not Triggered,2021-09-08T19:09:50,2021-10-25T10:17:26,47
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Device Comm Error,2021-10-25T12:25:09,2021-10-25T14:21:22,0
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Full Event Not Triggered,2021-11-01T20:09:49,2021-11-25T07:54:08,23
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Full Event Not Triggered,2021-12-02T18:58:02,2021-12-19T16:18:02,17
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Device Comm Error,2021-12-29T05:54:26,2021-12-29T06:02:49,0
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,No PSI Readings,2021-12-23T18:12:36,2022-01-06T17:36:10,14
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Device Comm Error,2022-01-15T05:51:32,2022-01-15T05:57:56,0
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,No PSI Readings,2022-01-13T18:23:13,2022-01-15T18:10:21,2
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Device Comm Error,2022-01-24T05:49:05,2022-01-24T05:51:26,0
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Full Event Not Triggered,2021-12-26T17:36:13,2022-01-31T18:34:43,36
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Full Event Not Triggered,2022-01-31T18:34:58,2022-02-04T08:00:24,4
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Full Event Not Triggered,2022-02-11T17:21:05,2022-03-03T10:17:03,20
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Device Comm Error,2022-03-20T18:49:35,2022-03-20T18:59:22,0
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Device Comm Error,2022-03-31T18:50:00,2022-03-31T19:05:02,0
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Device Comm Error,2022-04-05T06:07:08,2022-04-05T06:33:35,0
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Full Event Not Triggered,2022-03-10T18:11:25,2022-04-10T09:21:19,31
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,No PSI Readings,2022-04-20T18:22:07,2022-04-30T06:21:01,10
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Full Event Not Triggered,2022-04-17T18:30:17,2022-05-11T17:16:25,24
Boston University,BU #105 Kilachand Hall,BU #105 Kilachand Hall 20 Yd,31177,Full Event Not Triggered,2022-05-18T18:17:02,2022-05-23T08:10:21,5
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2021-08-24T14:05:58,2021-08-26T11:07:10,2
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2021-09-02T19:10:19,2021-09-07T12:59:08,5
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2021-09-17T19:47:41,2021-09-18T18:15:14,1
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2021-10-11T19:16:10,2021-10-19T06:24:13,8
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2021-10-26T07:22:16,2021-10-27T10:22:41,1
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2021-11-17T20:15:51,2021-11-23T11:00:06,5
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,No PSI Readings,2021-12-26T18:19:38,2022-01-02T09:25:04,7
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,No PSI Readings,2022-01-07T17:45:59,2022-01-10T18:13:26,3
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2021-11-30T19:02:23,2022-01-24T19:03:51,55
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2022-02-21T17:56:54,2022-02-22T09:28:13,1
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2022-03-08T18:02:26,2022-03-29T07:21:16,21
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2022-04-25T18:49:59,2022-04-26T10:26:07,1
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2022-05-22T18:32:39,2022-05-23T08:10:20,1
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,No PSI Readings,2022-07-04T18:57:14,2022-07-05T06:58:30,1
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2022-05-31T11:35:29,2022-09-06T13:18:11,98
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2022-09-13T19:24:51,2022-10-18T19:06:55,35
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Device Comm Error,2022-10-18T19:11:40,2022-10-19T07:25:25,1
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2022-10-25T19:14:32,2022-10-25T19:35:16,0
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2022-11-08T18:14:58,2022-11-16T08:13:46,8
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,Full Event Not Triggered,2022-11-29T18:40:37,2022-12-13T09:59:29,14
Boston University,BU #43 West Loading Dock,BU #43 West Loading Dock,31173,No PSI Readings,2022-12-26T17:15:23,2022-12-31T04:40:10,5
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2021-08-25T15:23:13,2021-09-15T16:38:46,21
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Device Comm Error,2021-09-19T10:18:23,2021-09-19T10:18:49,0
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2021-09-26T19:19:20,2021-10-12T10:31:57,16
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Device Comm Error,2021-10-19T21:04:38,2021-10-19T21:06:52,0
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2021-10-19T21:04:38,2021-10-30T12:30:28,10
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2021-11-06T19:37:26,2021-11-24T16:11:21,18
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Device Comm Error,2021-11-24T18:59:00,2021-11-25T06:22:44,1
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Device Comm Error,2021-12-17T18:26:46,2021-12-17T18:42:37,0
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,No PSI Readings,2021-12-24T18:17:26,2021-12-25T18:01:29,1
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,No PSI Readings,2021-12-28T18:18:36,2021-12-31T18:05:58,3
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Device Comm Error,2022-01-02T17:38:53,2022-01-02T18:00:17,0
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,No PSI Readings,2022-01-04T17:58:47,2022-01-10T18:10:13,6
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2021-12-01T19:02:17,2022-02-28T14:13:27,88
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-03-07T17:27:18,2022-03-14T20:40:15,8
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-03-22T05:56:47,2022-04-11T10:43:11,20
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Device Comm Error,2022-04-18T18:36:31,2022-04-18T18:45:47,0
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-04-18T18:36:31,2022-04-29T08:15:19,11
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-05-06T18:53:05,2022-05-11T17:16:31,5
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-05-24T18:23:58,2022-05-26T10:34:29,2
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-06-02T18:01:37,2022-07-01T08:58:27,29
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-07-08T19:05:30,2022-07-10T10:01:02,2
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-07-17T19:34:33,2022-08-16T17:17:18,30
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-08-23T19:48:28,2022-09-07T14:36:39,15
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-09-14T19:23:47,2022-10-09T10:30:22,25
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-10-16T18:52:05,2022-10-27T10:13:03,11
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-11-03T19:01:42,2022-12-02T08:09:16,29
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Device Comm Error,2022-12-06T14:10:23,2022-12-06T18:24:42,0
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,Full Event Not Triggered,2022-12-09T17:22:22,2022-12-18T20:41:59,10
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,No PSI Readings,2022-12-26T17:15:16,2022-12-30T04:18:58,4
Boston University,BU #46 30 Bay State,BU #46 30 Bay State 20 Yd,31200,No PSI Readings,2023-01-02T04:57:30,2023-01-03T18:20:23,1
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2021-08-20T15:18:10,2021-09-04T01:22:56,15
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2021-09-11T07:43:07,2021-10-15T14:22:18,34
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Device Comm Error,2021-11-09T06:47:29,2021-11-09T06:49:48,0
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Device Comm Error,2021-11-27T05:27:24,2021-11-27T06:47:38,0
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,No PSI Readings,2021-12-25T05:45:42,2021-12-26T06:08:38,1
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Device Comm Error,2021-12-27T18:04:46,2021-12-27T18:31:45,0
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,No PSI Readings,2022-01-01T17:32:10,2022-01-03T18:31:34,2
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Device Comm Error,2022-02-01T06:05:33,2022-02-01T17:29:56,0
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,No PSI Readings,2022-01-30T17:30:23,2022-02-01T17:29:56,2
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2021-10-22T19:31:03,2022-02-05T04:04:14,106
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2022-02-12T05:26:04,2022-02-14T02:03:40,2
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2022-03-05T05:45:10,2022-03-28T08:02:11,23
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2022-04-04T18:37:02,2022-04-25T12:42:36,21
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Device Comm Error,2022-04-25T12:45:10,2022-04-25T12:45:59,0
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Device Comm Error,2022-05-13T18:49:25,2022-05-14T06:30:21,1
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,No PSI Readings,2022-05-31T12:08:40,2022-05-31T18:10:10,0
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2022-05-02T18:30:06,2022-06-10T10:40:04,39
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Device Comm Error,2022-07-15T19:49:47,2022-07-15T19:58:21,0
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,No PSI Readings,2022-07-09T19:26:41,2022-07-27T07:18:44,18
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2022-06-17T18:39:56,2022-08-03T06:47:33,47
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2022-08-10T15:46:19,2022-09-14T15:02:29,35
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Device Comm Error,2022-09-18T19:33:51,2022-09-18T19:37:19,0
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Device Comm Error,2022-09-22T07:01:04,2022-09-22T07:08:08,0
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2022-09-21T19:14:00,2022-10-28T02:48:54,37
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2022-11-04T07:15:33,2022-11-17T21:49:05,14
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,No PSI Readings,2022-11-27T06:12:44,2022-11-28T18:40:22,1
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,Full Event Not Triggered,2022-11-25T05:29:12,2022-12-12T20:34:32,18
Boston University,BU 685 Comm Ave,BU 685 Comm Ave,31164,No PSI Readings,2022-12-26T17:23:48,2022-12-31T17:46:31,5
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2021-09-06T19:44:04,2021-09-09T09:37:24,3
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2021-09-16T19:58:52,2021-09-17T18:17:50,1
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2021-09-24T19:28:03,2021-09-27T10:09:16,3
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2021-10-04T20:08:56,2021-10-04T20:41:25,0
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2021-10-12T07:43:40,2021-10-14T08:24:11,2
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2021-10-21T19:30:05,2021-10-23T11:28:22,2
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2021-10-30T20:08:14,2021-10-31T11:36:28,0
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2021-11-07T18:42:48,2021-11-08T12:16:34,1
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Device Comm Error,2022-01-18T05:31:23,2022-01-18T06:06:54,0
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2021-11-15T18:58:22,2022-02-07T13:06:53,84
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Device Comm Error,2022-02-23T05:59:19,2022-02-23T06:01:12,0
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2022-02-07T13:07:56,2022-05-08T20:13:31,91
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2022-05-16T06:23:41,2022-07-23T17:51:22,68
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2022-07-30T18:33:22,2022-08-14T17:57:19,15
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2022-08-21T19:25:41,2022-09-02T19:08:32,12
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2022-09-09T19:38:16,2022-09-12T09:32:34,3
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2022-09-19T19:08:39,2022-11-06T10:03:09,48
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Device Comm Error,2022-11-19T17:51:57,2022-11-19T18:35:58,0
Boston University,BU #82 Warren Towers 35,BU #82 Warren Towers 35 Yd,31180,Full Event Not Triggered,2022-11-13T18:41:40,2022-11-21T07:28:10,8
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2021-12-10T11:32:35,2021-12-13T07:17:18,3
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2021-12-20T17:46:10,2021-12-21T18:28:49,1
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2021-12-26T17:13:51,2021-12-29T17:12:23,3
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2022-01-01T17:21:29,2022-01-06T17:37:01,5
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Device Comm Error,2022-01-09T02:42:13,2022-01-13T09:40:34,4
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2022-01-09T13:32:13,2022-01-13T09:40:34,4
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Device Comm Error,2022-01-16T02:31:52,2022-01-18T07:53:20,2
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2022-01-17T13:32:35,2022-01-18T07:53:20,1
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2022-01-21T17:51:31,2022-02-07T17:38:54,17
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2021-12-20T17:46:10,2022-02-11T06:30:47,53
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Device Comm Error,2022-02-16T02:37:18,2022-02-22T12:00:26,6
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2022-02-18T16:28:29,2022-02-22T12:00:26,4
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2022-02-26T17:40:12,2022-03-10T17:19:18,12
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-02-18T16:28:29,2022-03-21T15:46:28,31
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-03-28T18:55:37,2022-04-06T14:19:48,9
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2022-04-18T18:25:05,2022-04-19T18:41:56,1
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-04-13T18:50:57,2022-04-28T06:59:29,15
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2022-05-01T18:06:24,2022-05-02T18:48:43,1
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-05-05T18:21:42,2022-05-18T13:09:39,13
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Device Comm Error,2022-05-18T10:41:29,2022-05-18T13:09:39,0
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-05-25T18:38:53,2022-05-31T12:08:21,6
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-06-07T18:27:40,2022-06-23T09:43:57,16
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-06-30T19:43:13,2022-07-11T09:31:55,11
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Device Comm Error,2022-07-30T04:01:42,2022-07-30T07:14:17,0
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-07-18T18:44:26,2022-08-26T09:23:11,39
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-09-02T19:18:01,2022-09-14T09:22:38,12
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-09-21T19:18:48,2022-10-03T10:34:20,12
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-10-10T19:35:41,2022-10-21T06:38:43,11
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-10-28T19:36:12,2022-11-09T12:48:34,12
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-11-16T18:23:56,2022-11-23T07:15:09,7
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2022-11-26T18:30:18,2022-11-28T11:40:45,2
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,Full Event Not Triggered,2022-11-30T18:05:58,2022-12-11T07:34:53,11
Boston University,BU Med #815 Albany,BU Med 815 Albany 15 Yd,31171,No PSI Readings,2022-12-27T17:51:27,2022-12-29T17:15:56,2
Boston University,Boston University - 120 ASHFORD,Boston University - 120 ASHFORD ST.,31337,No PSI Readings,2022-12-26T17:37:48,2022-12-29T17:17:19,3
Boston University,BU #102 Student Health Services,BU #102 Student Health Services 35 Yd,31203,Full Event Not Triggered,2022-11-25T05:39:03,,40
Boston University,BU #96 808 Commonwealth,BU #96 808 Comm Ave 35 Yd,31174,Full Event Not Triggered,2022-10-28T19:32:15,,68
Boston University,BU #87 College of Engineering,BU #87 College of Engineering 20 Yd,31168,Full Event Not Triggered,2022-12-17T18:08:52,,18
Boston University,BU #69 - Graduate Apartments,BU #69 - Graduate Apartments 17 Yd,31186,Full Event Not Triggered,2022-11-30T18:21:10,,35
Boston University,BU #48 Student Village #2,BU #48 Student Village #2 20 Yd,30932,Full Event Not Triggered,2022-12-19T18:04:38,,16
Boston University,BU #2 Student Village,BU #2 Student Village 35 Yd,31178,Full Event Not Triggered,2022-12-30T04:25:19,,5
Boston University,BU #35 22 Babbit,BU #35 22 Babbit 35 Yd,31183,Full Event Not Triggered,2022-12-29T18:06:17,,6
Boston University,BU #90 - School of Law,BU #90 - School of Law 35,31167,Full Event Not Triggered,2022-12-26T05:41:37,,9
Boston University,BU Fenway,BU Fenway Trash 20 Yd,30935,Full Event Not Triggered,2022-12-24T05:37:02,,11
Boston University,BU Fenway,BU Fenway Recycle,31175,Full Event Not Triggered,2022-11-07T18:38:45,,58
Boston University,BU Fenway,BU Fenway Recycle,31175,No PSI Readings,2022-12-25T18:28:26,,10
Boston University,BU #18 - Warren Hall,BU #18 - Warren Hall 20 Yd,30946,Full Event Not Triggered,2022-12-25T06:04:25,,10
Boston University,BU #93 George Sherman Union,BU #93 George Sherman Union 35 Yd,31165,Full Event Not Triggered,2022-12-15T17:52:00,,20
Boston University,BU #93 George Sherman Union,BU #93 George Sherman Union Organic 20 yrd,31191,Full Event Not Triggered,2022-04-24T17:44:37,,255
Boston University,BU #93 George Sherman Union,BU #93 George Sherman Union Organic 20 yrd,31191,No PSI Readings,2022-12-24T06:36:12,,11
Boston University,BU #38 Life Sciences,BU #38 Life Sciences 20 Yd,31201,Full Event Not Triggered,2022-12-19T18:10:10,,16
Boston University,BU #108 Agganis Arena,BU #108 Agganis Arena 35 Yd,30851,Full Event Not Triggered,2022-12-25T17:38:29,,10
Boston University,BU MED - 15 Stoughton,BU MED - 15 Stoughton 35 Yd,31172,Full Event Not Triggered,2021-09-07T14:10:30,,484
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,Full Event Not Triggered,2022-12-29T17:16:22,,6
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Default Settings Not Changed,2021-09-22T15:53:50,,469
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Full Event Not Triggered,2021-09-22T15:53:50,,469
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,No PSI Readings,2022-12-25T18:05:09,,10
